"[[0.0, 116.0], [413.5, 0.0], [447.0, 10.0], [487.5, 129.0], [548.5, 130.0], [501.5, 250.0], [442.0, 231.5], [422.5, 226.5], [380.5, 245.0], [366.0, 273.5], [347.0, 272.0], [308.0, 238.5], [269.5, 207.0], [0.0, 213.0]]","[[426.0, 206.0], [251.5, 207.0], [193.5, 225.5], [177.5, 252.5], [150.0, 225.5], [22.5, 162.5], [0.0, 110.5], [0.0, 77.0], [27.5, 26.5], [72.5, 8.0], [164.5, 12.5], [203.5, 17.5], [269.5, 19.0], [298.5, 25.5], [334.0, 10.0], [368.0, 0.0], [392.0, 1.5], [424.5, 97.0]]","[[157.74120405629594, -129.20231330380037], [185.24120405629594, -102.20231330380037], [312.74120405629594, -39.202313303800366], [335.24120405629594, 12.797686696199634], [347.0918101889321, 47.61798619703157], [414.24120405629594, 80.79768669619963], [436.74120405629594, 132.79768669619963], [436.74120405629594, 166.29768669619963], [389.74120405629594, 286.29768669619966], [362.24120405629594, 336.79768669619966], [317.24120405629594, 355.29768669619966], [231.74133509041724, 351.115627888086], [226.74120405629594, 360.29768669619966], [181.74120405629594, 378.79768669619966], [89.74120405629594, 374.29768669619966], [70.74120405629594, 372.79768669619966], [41.868275879500345, 369.0960292376361], [-15.258795943704058, 367.79768669619966], [-34.25879594370406, 366.29768669619966], [-48.43373162911382, 363.120545939125], [-79.75879594370406, 376.79768669619966], [-113.75879594370411, 386.79768669619966], [-137.75879594370411, 385.29768669619966], [-156.75879594370411, 383.79768669619966], [-195.75879594370411, 350.29768669619966], [-231.8382661423796, 320.77812017001065], [-479.7587959437041, 326.29768669619966], [-503.7587959437041, 324.79768669619966], [-536.2587959437041, 229.29768669619963], [-537.7587959437041, 120.29768669619963], [-537.7587959437041, 23.297686696199634], [-124.25879594370406, -92.70231330380037], [-39.789742560946905, -93.18637664696803], [124.24120405629594, -139.20231330380037]]"
"[[0.0, 116.0], [413.5, 0.0], [447.0, 10.0], [487.5, 129.0], [548.5, 130.0], [501.5, 250.0], [442.0, 231.5], [422.5, 226.5], [380.5, 245.0], [366.0, 273.5], [347.0, 272.0], [308.0, 238.5], [269.5, 207.0], [0.0, 213.0]]","[[0.0, 116.0], [413.5, 0.0], [447.0, 10.0], [487.5, 129.0], [548.5, 130.0], [501.5, 250.0], [442.0, 231.5], [422.5, 226.5], [380.5, 245.0], [366.0, 273.5], [347.0, 272.0], [308.0, 238.5], [269.5, 207.0], [0.0, 213.0]]","[[143.24120405629594, -137.70231330380037], [176.74120405629594, -127.70231330380037], [215.74120405629594, -94.20231330380037], [241.45533209161601, -73.16348127490211], [490.24120405629594, -78.70231330380037], [523.7412040562959, -68.70231330380037], [564.2412040562959, 50.297686696199634], [625.2412040562959, 51.297686696199634], [625.2412040562959, 148.29768669619963], [578.2412040562959, 268.29768669619966], [164.74120405629594, 384.29768669619966], [139.67885210516766, 376.8163876063106], [29.241204056295942, 407.79768669619966], [10.241204056295942, 406.29768669619966], [-23.258795943704058, 396.29768669619966], [-62.25879594370406, 362.79768669619966], [-87.97292397902416, 341.7588546673014], [-336.75879594370406, 347.29768669619966], [-370.25879594370406, 337.29768669619966], [-410.75879594370406, 218.29768669619963], [-471.75879594370406, 217.29768669619963], [-471.75879594370406, 120.29768669619963], [-424.75879594370406, 0.2976866961996336], [-11.258795943704058, -115.70231330380037], [13.80355600742422, -108.22101421391133], [124.24120405629594, -139.20231330380037]]"
"[[0.0, 116.0], [413.5, 0.0], [447.0, 10.0], [487.5, 129.0], [548.5, 130.0], [501.5, 250.0], [442.0, 231.5], [422.5, 226.5], [380.5, 245.0], [366.0, 273.5], [347.0, 272.0], [308.0, 238.5], [269.5, 207.0], [0.0, 213.0]]","[[75.5, 213.5], [48.5, 133.0], [0.0, 129.5], [37.5, 14.0], [63.0, 10.5], [95.5, 30.5], [135.5, 25.0], [158.0, 32.0], [179.5, 5.0], [218.0, 3.0], [221.0, 21.5], [347.0, 37.5], [363.0, 21.0], [545.5, 0.0], [547.0, 105.5], [516.5, 104.0], [493.5, 173.0], [463.0, 196.5]]","[[157.74120405629594, -129.20231330380037], [182.5026943533784, -56.446329467928436], [199.74120405629594, -55.202313303800366], [233.24120405629594, -45.202313303800366], [245.41617115472354, -9.428953187432711], [259.24120405629594, -9.202313303800366], [286.24120405629594, 71.29768669619963], [334.74120405629594, 74.79768669619963], [297.24120405629594, 190.29768669619963], [250.24120405629594, 310.29768669619966], [224.74120405629594, 313.79768669619966], [170.17514643155948, 296.8317696196009], [152.24120405629594, 299.29768669619966], [146.74353397241896, 297.5883270902883], [129.24120405629594, 305.29768669619966], [114.74120405629594, 333.79768669619966], [89.24120405629594, 337.29768669619966], [70.24120405629594, 335.79768669619966], [43.20352844965481, 319.15911709211275], [16.741204056295942, 322.79768669619966], [-2.258795943704058, 321.29768669619966], [-8.573934466131504, 319.3329769336666], [-21.213693700959936, 335.20616294949775], [-27.258795943704058, 342.79768669619966], [-65.75879594370406, 344.79768669619966], [-84.75879594370406, 343.29768669619966], [-109.5119235500427, 322.0353847779344], [-170.64012903748772, 314.27307297000493], [-202.12707928170988, 317.8962288885182], [-210.75879594370406, 326.79768669619966], [-393.25879594370406, 347.79768669619966], [-412.25879594370406, 346.29768669619966], [-451.25879594370406, 312.79768669619966], [-489.75879594370406, 281.29768669619966], [-759.2587959437041, 287.29768669619966], [-760.7587959437041, 181.79768669619963], [-760.7587959437041, 84.79768669619963], [-726.5609302256071, 75.20408954190881], [-707.258795943704, 17.297686696199634], [-676.758795943704, -6.202313303800366], [-263.258795943704, -122.20231330380037], [124.24120405629594, -139.20231330380037]]"
"[[0.0, 116.0], [413.5, 0.0], [447.0, 10.0], [487.5, 129.0], [548.5, 130.0], [501.5, 250.0], [442.0, 231.5], [422.5, 226.5], [380.5, 245.0], [366.0, 273.5], [347.0, 272.0], [308.0, 238.5], [269.5, 207.0], [0.0, 213.0]]","[[0.0, 0.0], [372.5, 12.0], [309.5, 98.0], [295.0, 138.0], [261.0, 130.0], [3.0, 141.0]]","[[157.74120405629594, -129.20231330380037], [198.24120405629594, -10.202313303800366], [259.24120405629594, -9.202313303800366], [262.24120405629594, 131.79768669619963], [215.24120405629594, 251.79768669619963], [93.68957179569031, 247.88192941532108], [79.74120405629594, 275.29768669619966], [-292.75879594370406, 263.29768669619966], [-311.75879594370406, 261.79768669619966], [-350.75879594370406, 228.29768669619963], [-370.57877731305666, 212.08133830309296], [-658.758795943704, 202.79768669619963], [-658.758795943704, 105.79768669619963], [-595.758795943704, 19.797686696199634], [-581.258795943704, -20.202313303800366], [-167.75879594370394, -136.20231330380037], [-133.75879594370394, -128.20231330380037], [124.24120405629611, -139.20231330380037]]"
"[[75.5, 213.5], [48.5, 133.0], [0.0, 129.5], [37.5, 14.0], [63.0, 10.5], [95.5, 30.5], [135.5, 25.0], [158.0, 32.0], [179.5, 5.0], [218.0, 3.0], [221.0, 21.5], [347.0, 37.5], [363.0, 21.0], [545.5, 0.0], [547.0, 105.5], [516.5, 104.0], [493.5, 173.0], [463.0, 196.5]]","[[5.0, 57.5], [239.0, 56.5], [363.5, 10.5], [428.0, 22.0], [465.0, 23.5], [524.5, 0.0], [548.5, 147.5], [539.0, 198.0], [0.0, 203.5]]","[[269.14587641566106, -1.4176570411403304], [264.14587641566106, 144.58234295885967], [233.10165387643144, 144.71501057654868], [210.64587641566106, 212.08234295885967], [180.14587641566106, 235.58234295885967], [-82.31115321797677, 247.0965868395612], [-178.35412358433894, 282.58234295885967], [-329.5651708680722, 289.2161179364686], [-339.35412358433894, 293.08234295885967], [-726.8541235843389, 310.08234295885967], [-753.8541235843389, 229.58234295885967], [-802.3541235843389, 226.08234295885967], [-826.3541235843389, 78.58234295885967], [-816.8541235843389, 28.08234295885967], [-779.3541235843389, -87.41765704114033], [-753.8541235843389, -90.91765704114033], [-640.8152590387112, -92.07111484262633], [-637.3541235843389, -96.41765704114032], [-598.8541235843389, -98.41765704114032], [-59.854123584338936, -103.91765704114032], [-59.79878217464727, -103.5763850147086], [267.64587641566106, -106.91765704114033]]"
"[[75.5, 213.5], [48.5, 133.0], [0.0, 129.5], [37.5, 14.0], [63.0, 10.5], [95.5, 30.5], [135.5, 25.0], [158.0, 32.0], [179.5, 5.0], [218.0, 3.0], [221.0, 21.5], [347.0, 37.5], [363.0, 21.0], [545.5, 0.0], [547.0, 105.5], [516.5, 104.0], [493.5, 173.0], [463.0, 196.5]]","[[0.0, 0.0], [158.0, 1.0], [158.0, 137.0], [0.0, 137.5]]","[[269.14587641566106, -1.4176570411403304], [269.14587641566106, 136.08234295885967], [238.21113957355578, 135.88655348517545], [215.64587641566106, 203.58234295885967], [185.14587641566106, 227.08234295885967], [-202.35412358433894, 244.08234295885967], [-360.35412358433894, 243.08234295885967], [-387.35412358433894, 162.58234295885967], [-435.85412358433894, 159.08234295885967], [-435.85412358433894, 23.08234295885967], [-398.35412358433894, -92.41765704114033], [-372.85412358433894, -95.91765704114033], [-260.45050452552925, -96.27336469638973], [-256.35412358433894, -101.41765704114033], [-217.85412358433894, -103.41765704114033], [-59.854123584338936, -103.91765704114033], [-57.147210739968784, -87.22502783419114], [109.64587641566106, -106.41765704114033], [267.64587641566106, -106.91765704114033]]"
"[[75.5, 213.5], [48.5, 133.0], [0.0, 129.5], [37.5, 14.0], [63.0, 10.5], [95.5, 30.5], [135.5, 25.0], [158.0, 32.0], [179.5, 5.0], [218.0, 3.0], [221.0, 21.5], [347.0, 37.5], [363.0, 21.0], [545.5, 0.0], [547.0, 105.5], [516.5, 104.0], [493.5, 173.0], [463.0, 196.5]]","[[0.0, 0.5], [119.5, 0.0], [121.0, 40.0], [0.0, 39.0]]","[[388.64587641566106, -105.91765704114033], [390.14587641566106, -0.4176570411403304], [390.14587641566106, 38.08234295885967], [359.10258032627564, 38.212231227016105], [336.64587641566106, 105.58234295885967], [306.14587641566106, 129.08234295885967], [-81.35412358433894, 146.08234295885967], [-200.85412358433894, 146.58234295885967], [-227.85412358433894, 66.08234295885967], [-276.35412358433894, 62.58234295885967], [-277.85412358433894, 22.58234295885967], [-240.35412358433894, -92.91765704114033], [-214.85412358433894, -96.41765704114033], [-103.46678893328223, -95.49710055642086], [-98.35412358433894, -101.91765704114033], [-59.854123584338936, -103.91765704114033], [61.145876415661064, -102.91765704114033], [64.14587641566106, -84.41765704114033], [81.54844600880881, -82.20780693407394], [85.14587641566106, -85.91765704114033], [267.64587641566106, -106.91765704114033]]"
"[[75.5, 213.5], [48.5, 133.0], [0.0, 129.5], [37.5, 14.0], [63.0, 10.5], [95.5, 30.5], [135.5, 25.0], [158.0, 32.0], [179.5, 5.0], [218.0, 3.0], [221.0, 21.5], [347.0, 37.5], [363.0, 21.0], [545.5, 0.0], [547.0, 105.5], [516.5, 104.0], [493.5, 173.0], [463.0, 196.5]]","[[0.0, 155.0], [0.0, 59.5], [192.0, 0.0], [192.0, 35.0], [379.5, 34.5], [379.0, 155.0]]","[[269.14587641566106, -1.4176570411403304], [269.14587641566106, 94.08234295885967], [234.5747244311499, 104.79579891239308], [215.64587641566106, 161.58234295885956], [185.14587641566106, 185.08234295885956], [-6.854123584338936, 244.58234295885956], [-394.35412358433894, 261.58234295885956], [-406.0827638067487, 226.61361933278607], [-581.8541235843389, 227.08234295885967], [-608.8541235843389, 146.58234295885967], [-657.3541235843389, 143.08234295885967], [-656.8541235843389, 22.58234295885967], [-619.3541235843389, -92.91765704114033], [-593.8541235843389, -96.41765704114033], [-481.73375321396855, -96.41765704114033], [-477.35412358433894, -101.91765704114032], [-438.85412358433894, -103.91765704114032], [-137.4255521557676, -103.91765704114032], [-111.35412358433894, -106.91765704114033], [267.64587641566106, -106.91765704114033]]"
"[[75.5, 213.5], [48.5, 133.0], [0.0, 129.5], [37.5, 14.0], [63.0, 10.5], [95.5, 30.5], [135.5, 25.0], [158.0, 32.0], [179.5, 5.0], [218.0, 3.0], [221.0, 21.5], [347.0, 37.5], [363.0, 21.0], [545.5, 0.0], [547.0, 105.5], [516.5, 104.0], [493.5, 173.0], [463.0, 196.5]]","[[0.0, 126.0], [0.0, 37.5], [75.0, 0.0], [74.0, 87.5]]","[[269.14587641566106, -1.4176570411403304], [269.14587641566106, 87.08234295885967], [231.94587641566108, 105.68234295885966], [215.64587641566106, 154.58234295885967], [185.14587641566106, 178.08234295885967], [110.14587641566106, 215.58234295885967], [-277.35412358433894, 232.58234295885967], [-304.35412358433894, 152.08234295885967], [-352.85412358433894, 148.58234295885967], [-351.85412358433894, 61.08234295885967], [-314.35412358433894, -54.41765704114033], [-240.35412358433894, -92.91765704114033], [-214.85412358433894, -96.41765704114033], [-182.35412358433894, -76.41765704114033], [-142.35412358433894, -81.91765704114033], [-138.87570566850005, -80.83548257843489], [-98.35412358433894, -101.91765704114033], [-59.854123584338936, -103.91765704114033], [-56.854123584338936, -85.41765704114033], [56.51455910000243, -71.02163384312874], [85.14587641566106, -85.9176570411403], [267.64587641566106, -106.9176570411403]]"
"[[75.5, 213.5], [48.5, 133.0], [0.0, 129.5], [37.5, 14.0], [63.0, 10.5], [95.5, 30.5], [135.5, 25.0], [158.0, 32.0], [179.5, 5.0], [218.0, 3.0], [221.0, 21.5], [347.0, 37.5], [363.0, 21.0], [545.5, 0.0], [547.0, 105.5], [516.5, 104.0], [493.5, 173.0], [463.0, 196.5]]","[[426.0, 206.0], [251.5, 207.0], [193.5, 225.5], [177.5, 252.5], [150.0, 225.5], [22.5, 162.5], [0.0, 110.5], [0.0, 77.0], [27.5, 26.5], [72.5, 8.0], [164.5, 12.5], [203.5, 17.5], [269.5, 19.0], [298.5, 25.5], [334.0, 10.0], [368.0, 0.0], [392.0, 1.5], [424.5, 97.0]]","[[295.14587641566106, -79.91765704114033], [422.64587641566106, -16.91765704114033], [445.14587641566106, 35.08234295885967], [446.64587641566106, 140.58234295885967], [446.64587641566106, 174.08234295885967], [419.14587641566106, 224.58234295885967], [395.58364465600437, 234.26903823782965], [393.14587641566106, 241.58234295885967], [365.64587641566106, 292.08234295885967], [335.14587641566106, 315.58234295885967], [290.14587641566106, 334.08234295885967], [-97.35412358433894, 351.08234295885967], [-150.85332999352948, 348.4655339497145], [-392.85412358433894, 359.08234295885967], [-416.85412358433894, 357.58234295885967], [-444.259363734848, 277.05309882428685], [-492.3541235843388, 273.58234295885967], [-524.8541235843388, 178.08234295885967], [-526.3541235843388, 69.08234295885967], [-488.8541235843388, -46.41765704114033], [-463.3541235843388, -49.91765704114033], [-350.719768573678, -50.56312612429598], [-346.85412358433894, -55.41765704114033], [-308.35412358433894, -57.41765704114033], [-282.5389670509425, -57.56559490093057], [-256.35412358433894, -65.91765704114033], [-240.35412358433894, -92.91765704114033], [-214.85412358433894, -96.41765704114033], [-182.35412358433894, -76.41765704114033], [-142.35412358433894, -81.91765704114033], [-119.85412358433894, -74.91765704114033], [-98.35412358433894, -101.91765704114033], [-59.854123584338936, -103.91765704114033], [-38.65814114004456, -83.10705609583312], [69.14587641566106, -69.41765704114033], [85.14587641566106, -85.91765704114033], [267.64587641566106, -106.91765704114033]]"
"[[75.5, 213.5], [48.5, 133.0], [0.0, 129.5], [37.5, 14.0], [63.0, 10.5], [95.5, 30.5], [135.5, 25.0], [158.0, 32.0], [179.5, 5.0], [218.0, 3.0], [221.0, 21.5], [347.0, 37.5], [363.0, 21.0], [545.5, 0.0], [547.0, 105.5], [516.5, 104.0], [493.5, 173.0], [463.0, 196.5]]","[[0.0, 116.0], [413.5, 0.0], [447.0, 10.0], [487.5, 129.0], [548.5, 130.0], [501.5, 250.0], [442.0, 231.5], [422.5, 226.5], [380.5, 245.0], [366.0, 273.5], [347.0, 272.0], [308.0, 238.5], [269.5, 207.0], [0.0, 213.0]]","[[286.64587641566106, -105.41765704114033], [325.64587641566106, -71.91765704114033], [364.14587641566106, -40.41765704114033], [633.6458764156611, -46.41765704114033], [635.1458764156611, 59.08234295885967], [635.1458764156611, 156.08234295885967], [600.9480106975641, 165.6759401131505], [581.6458764156611, 223.58234295885973], [551.1458764156611, 247.08234295885973], [137.64587641566106, 363.0823429588597], [-249.85412358433894, 380.0823429588597], [-283.35412358433894, 370.0823429588597], [-308.1156138814214, 297.3263591229878], [-325.35412358433894, 296.0823429588597], [-358.85412358433894, 286.0823429588597], [-371.0290906827666, 250.30898284249207], [-384.85412358433894, 250.08234295885973], [-411.85412358433894, 169.58234295885973], [-460.35412358433894, 166.08234295885973], [-422.85412358433894, 50.582342958859726], [-375.85412358433894, -69.41765704114027], [-350.35412358433894, -72.91765704114027], [-295.7880659596025, -55.95173996454154], [-277.85412358433894, -58.417657041140274], [-272.35645350046195, -56.70829743522894], [-254.85412358433894, -64.41765704114027], [-240.35412358433894, -92.91765704114033], [-214.85412358433894, -96.41765704114033], [-195.85412358433894, -94.91765704114033], [-168.8164479776978, -78.27908743705348], [-142.35412358433894, -81.91765704114033], [-123.35412358433894, -80.41765704114033], [-117.03898506191149, -78.45294727860735], [-98.35412358433894, -101.9176570411403], [-59.854123584338936, -103.9176570411403], [-40.854123584338936, -102.4176570411403], [-16.100995978000412, -81.15535512287512], [45.027209509445015, -73.39304331494554], [76.51415975366677, -77.01619923345874], [85.14587641566106, -85.91765704114033], [267.64587641566106, -106.91765704114033]]"
"[[75.5, 213.5], [48.5, 133.0], [0.0, 129.5], [37.5, 14.0], [63.0, 10.5], [95.5, 30.5], [135.5, 25.0], [158.0, 32.0], [179.5, 5.0], [218.0, 3.0], [221.0, 21.5], [347.0, 37.5], [363.0, 21.0], [545.5, 0.0], [547.0, 105.5], [516.5, 104.0], [493.5, 173.0], [463.0, 196.5]]","[[75.5, 213.5], [48.5, 133.0], [0.0, 129.5], [37.5, 14.0], [63.0, 10.5], [95.5, 30.5], [135.5, 25.0], [158.0, 32.0], [179.5, 5.0], [218.0, 3.0], [221.0, 21.5], [347.0, 37.5], [363.0, 21.0], [545.5, 0.0], [547.0, 105.5], [516.5, 104.0], [493.5, 173.0], [463.0, 196.5]]","[[294.64587641566106, -26.41765704114033], [343.14587641566106, -22.91765704114033], [344.64587641566106, 82.58234295885967], [307.14587641566106, 198.08234295885967], [281.64587641566106, 201.58234295885967], [275.0867366307149, 201.2597623136984], [253.64587641566106, 265.58234295885967], [223.14587641566106, 289.08234295885967], [197.64587641566106, 292.58234295885967], [81.68127567623571, 297.66982221710543], [81.14587641566106, 298.08234295885967], [42.645876415661064, 300.08234295885967], [-344.85412358433894, 317.08234295885967], [-348.6116170090809, 305.8794458962032], [-539.3360544174654, 314.2467115373452], [-672.3541235843389, 320.08234295885967], [-699.3541235843389, 239.58234295885967], [-747.8541235843389, 236.08234295885967], [-749.3541235843389, 130.58234295885967], [-711.8541235843389, 15.08234295885967], [-686.3541235843389, 11.58234295885967], [-679.7949837993926, 11.904923604020965], [-658.354123584339, -52.417657041140004], [-627.854123584339, -75.91765704114], [-602.354123584339, -79.41765704114], [-486.38952284491404, -84.50513629938575], [-485.85412358433894, -84.91765704114033], [-447.35412358433894, -86.91765704114033], [-59.854123584338936, -103.91765704114033], [-56.096630159597, -92.71475997848384], [267.64587641566106, -106.91765704114033]]"
"[[75.5, 213.5], [48.5, 133.0], [0.0, 129.5], [37.5, 14.0], [63.0, 10.5], [95.5, 30.5], [135.5, 25.0], [158.0, 32.0], [179.5, 5.0], [218.0, 3.0], [221.0, 21.5], [347.0, 37.5], [363.0, 21.0], [545.5, 0.0], [547.0, 105.5], [516.5, 104.0], [493.5, 173.0], [463.0, 196.5]]","[[0.0, 0.0], [372.5, 12.0], [309.5, 98.0], [295.0, 138.0], [261.0, 130.0], [3.0, 141.0]]","[[270.64587641566106, 34.08234295885967], [272.14587641566106, 139.58234295885967], [241.47522568524937, 138.59429515009472], [218.64587641566106, 207.08234295885967], [188.14587641566106, 230.58234295885967], [-199.35412358433894, 247.58234295885967], [-571.8541235843389, 235.58234295885967], [-598.8541235843389, 155.08234295885967], [-647.3541235843389, 151.58234295885967], [-609.8541235843389, 36.08234295885967], [-546.8541235843389, -49.91765704114033], [-532.3541235843389, -89.91765704114033], [-506.85412358433894, -93.41765704114033], [-472.85412358433894, -85.41765704114033], [-398.5825580891312, -88.58427417465694], [-390.35412358433894, -98.9176570411403], [-351.85412358433894, -100.9176570411403], [-317.85412358433894, -92.9176570411403], [-59.854123584338936, -103.9176570411403], [-59.2038364577852, -99.90755309405884], [-24.354123584338936, -103.91765704114033], [9.645876415661064, -95.91765704114033], [267.64587641566106, -106.91765704114033]]"
"[[0.0, 0.0], [372.5, 12.0], [309.5, 98.0], [295.0, 138.0], [261.0, 130.0], [3.0, 141.0]]","[[5.0, 57.5], [239.0, 56.5], [363.5, 10.5], [428.0, 22.0], [465.0, 23.5], [524.5, 0.0], [548.5, 147.5], [539.0, 198.0], [0.0, 203.5]]","[[209.943555789926, -55.797125056151245], [204.943555789926, 90.20287494384876], [141.943555789926, 176.20287494384877], [127.443555789926, 216.20287494384877], [-106.556444210074, 217.20287494384877], [-231.056444210074, 263.20287494384877], [-273.82837403463543, 255.5768719518727], [-354.9163868928881, 259.0341128101703], [-392.056444210074, 273.70287494384877], [-426.056444210074, 265.70287494384877], [-684.056444210074, 276.70287494384877], [-708.056444210074, 129.2028749438487], [-711.056444210074, -11.797125056151273], [-701.556444210074, -62.29712505615127], [-162.556444210074, -67.79712505615127]]"
"[[0.0, 0.0], [372.5, 12.0], [309.5, 98.0], [295.0, 138.0], [261.0, 130.0], [3.0, 141.0]]","[[0.0, 0.0], [158.0, 1.0], [158.0, 137.0], [0.0, 137.5]]","[[209.943555789926, -55.797125056151245], [209.943555789926, 81.70287494384876], [146.943555789926, 167.70287494384877], [132.443555789926, 207.70287494384877], [-25.556444210074005, 206.70287494384877], [-31.72051311901575, 205.25250578880366], [-159.556444210074, 210.70287494384877], [-317.556444210074, 209.70287494384877], [-320.556444210074, 68.70287494384876], [-320.556444210074, -67.29712505615124], [-162.556444210074, -67.79712505615124]]"
"[[0.0, 0.0], [372.5, 12.0], [309.5, 98.0], [295.0, 138.0], [261.0, 130.0], [3.0, 141.0]]","[[0.0, 0.5], [119.5, 0.0], [121.0, 40.0], [0.0, 39.0]]","[[-41.556444210074005, -66.79712505615124], [330.943555789926, -54.797125056151245], [330.943555789926, -16.297125056151245], [267.943555789926, 69.70287494384876], [253.443555789926, 109.70287494384876], [133.943555789926, 110.20287494384876], [116.47636957171437, 106.09294877485779], [-38.55644421007398, 112.70287494384876], [-158.056444210074, 113.20287494384876], [-159.556444210074, 73.20287494384876], [-162.556444210074, -67.79712505615124]]"
"[[0.0, 0.0], [372.5, 12.0], [309.5, 98.0], [295.0, 138.0], [261.0, 130.0], [3.0, 141.0]]","[[0.0, 155.0], [0.0, 59.5], [192.0, 0.0], [192.0, 35.0], [379.5, 34.5], [379.0, 155.0]]","[[209.943555789926, -55.797125056151245], [209.943555789926, 39.702874943848755], [146.943555789926, 125.70287494384876], [132.443555789926, 165.70287494384877], [-59.556444210074005, 225.20287494384877], [-93.556444210074, 217.20287494384877], [-351.556444210074, 228.20287494384877], [-352.30108281213916, 193.2048606467876], [-528.840142120376, 193.67563147160956], [-538.418658978124, 193.70117418323025], [-539.0564442100737, 193.70287494384877], [-542.0564442100737, 52.702874943848755], [-541.5564442100737, -67.79712505615127], [-162.55644421007366, -67.79712505615127]]"
"[[0.0, 0.0], [372.5, 12.0], [309.5, 98.0], [295.0, 138.0], [261.0, 130.0], [3.0, 141.0]]","[[0.0, 126.0], [0.0, 37.5], [75.0, 0.0], [74.0, 87.5]]","[[209.943555789926, -55.797125056151245], [209.943555789926, 32.702874943848755], [146.943555789926, 118.70287494384876], [132.443555789926, 158.70287494384877], [57.443555789925995, 196.20287494384877], [23.443555789925995, 188.20287494384877], [-234.556444210074, 199.20287494384877], [-237.556444210074, 58.202874943848755], [-236.556444210074, -29.297125056151245], [-162.556444210074, -67.79712505615124]]"
"[[0.0, 0.0], [372.5, 12.0], [309.5, 98.0], [295.0, 138.0], [261.0, 130.0], [3.0, 141.0]]","[[426.0, 206.0], [251.5, 207.0], [193.5, 225.5], [177.5, 252.5], [150.0, 225.5], [22.5, 162.5], [0.0, 110.5], [0.0, 77.0], [27.5, 26.5], [72.5, 8.0], [164.5, 12.5], [203.5, 17.5], [269.5, 19.0], [298.5, 25.5], [334.0, 10.0], [368.0, 0.0], [392.0, 1.5], [424.5, 97.0]]","[[209.943555789926, -55.797125056151245], [237.443555789926, -28.797125056151245], [364.943555789926, 34.202874943848755], [387.443555789926, 86.20287494384876], [387.443555789926, 119.70287494384876], [359.943555789926, 170.20287494384877], [315.1432808488419, 231.35880581580477], [309.943555789926, 245.7028749438487], [282.443555789926, 296.2028749438487], [237.443555789926, 314.7028749438487], [145.443555789926, 310.2028749438487], [139.4313393850398, 309.43207796886327], [-38.76768627716376, 317.029710845934], [-58.056444210074005, 322.70287494384877], [-82.056444210074, 321.20287494384877], [-106.97769113378197, 315.3390521382704], [-350.056444210074, 325.70287494384877], [-374.056444210074, 324.20287494384877], [-406.556444210074, 228.70287494384877], [-409.556444210074, 87.70287494384876], [-411.056444210074, -21.297125056151245], [-236.556444210074, -22.297125056151245], [-178.556444210074, -40.797125056151245], [-162.556444210074, -67.79712505615124]]"
"[[0.0, 0.0], [372.5, 12.0], [309.5, 98.0], [295.0, 138.0], [261.0, 130.0], [3.0, 141.0]]","[[0.0, 116.0], [413.5, 0.0], [447.0, 10.0], [487.5, 129.0], [548.5, 130.0], [501.5, 250.0], [442.0, 231.5], [422.5, 226.5], [380.5, 245.0], [366.0, 273.5], [347.0, 272.0], [308.0, 238.5], [269.5, 207.0], [0.0, 213.0]]","[[209.943555789926, -55.797125056151245], [228.943555789926, -54.297125056151245], [267.943555789926, -20.797125056151245], [287.7635371592786, -4.580776663044588], [575.943555789926, 4.702874943848755], [575.943555789926, 101.70287494384876], [512.943555789926, 187.70287494384877], [498.443555789926, 227.70287494384877], [84.943555789926, 343.70287494384877], [50.943555789925995, 335.70287494384877], [-207.056444210074, 346.70287494384877], [-240.556444210074, 336.70287494384877], [-281.056444210074, 217.70287494384877], [-342.056444210074, 216.70287494384877], [-345.056444210074, 75.70287494384876], [-298.056444210074, -44.297125056151245], [-176.50481194946838, -40.38136777527268], [-162.556444210074, -67.79712505615124]]"
"[[0.0, 0.0], [372.5, 12.0], [309.5, 98.0], [295.0, 138.0], [261.0, 130.0], [3.0, 141.0]]","[[75.5, 213.5], [48.5, 133.0], [0.0, 129.5], [37.5, 14.0], [63.0, 10.5], [95.5, 30.5], [135.5, 25.0], [158.0, 32.0], [179.5, 5.0], [218.0, 3.0], [221.0, 21.5], [347.0, 37.5], [363.0, 21.0], [545.5, 0.0], [547.0, 105.5], [516.5, 104.0], [493.5, 173.0], [463.0, 196.5]]","[[209.943555789926, -55.797125056151245], [236.943555789926, 24.702874943848755], [285.443555789926, 28.202874943848755], [247.943555789926, 143.70287494384877], [184.943555789926, 229.70287494384877], [170.443555789926, 269.70287494384877], [144.943555789926, 273.20287494384877], [110.943555789926, 265.20287494384877], [36.67199029471834, 268.3694920773654], [28.443555789925995, 278.70287494384877], [-10.056444210074005, 280.70287494384877], [-44.056444210074005, 272.70287494384877], [-302.056444210074, 283.70287494384877], [-302.70673133662774, 279.6927709967673], [-337.556444210074, 283.70287494384877], [-371.556444210074, 275.70287494384877], [-629.556444210074, 286.70287494384877], [-632.556444210074, 145.70287494384877], [-634.056444210074, 40.202874943848755], [-603.3857934796623, 41.1909227526137], [-580.556444210074, -27.297125056151245], [-550.056444210074, -50.797125056151245], [-162.556444210074, -67.79712505615124]]"
